,Year,Month,Day,Ice_Extent
5849,1999,5,8,14.111
5850,1999,5,9,14.119
5851,1999,5,10,14.12
5852,1999,5,11,14.084
5853,1999,5,12,14.006
5854,1999,5,13,13.9
5855,1999,5,14,13.872
5856,1999,5,15,13.806
5857,1999,5,16,13.74
5858,1999,5,17,13.65
5859,1999,5,18,13.638
5860,1999,5,19,13.556
5861,1999,5,20,13.542
5862,1999,5,21,13.464
5863,1999,5,22,13.399
5864,1999,5,23,13.371
5865,1999,5,24,13.307
5866,1999,5,25,13.291
5867,1999,5,26,13.289
5868,1999,5,27,13.331
5869,1999,5,28,13.298
5870,1999,5,29,13.254
5871,1999,5,30,13.195
5872,1999,5,31,13.058
5873,1999,6,1,12.857
5874,1999,6,2,12.823
5875,1999,6,3,12.78
5876,1999,6,4,12.752
5877,1999,6,5,12.728
5878,1999,6,6,12.688
5879,1999,6,7,12.56
5880,1999,6,8,12.466
5881,1999,6,9,12.345
5882,1999,6,10,12.346
5883,1999,6,11,12.344
5884,1999,6,12,12.254
5885,1999,6,13,12.188
5886,1999,6,14,12.064
5887,1999,6,15,11.969
5888,1999,6,16,11.818
5889,1999,6,17,11.722
5890,1999,6,18,11.642
5891,1999,6,19,11.511
5892,1999,6,20,11.451
5893,1999,6,21,11.203
5894,1999,6,22,11.028
5895,1999,6,23,10.922
5896,1999,6,24,10.842
5897,1999,6,25,10.812
5898,1999,6,26,10.722
5899,1999,6,27,10.737
5900,1999,6,28,10.635
5901,1999,6,29,10.601
5902,1999,6,30,10.565
5903,1999,7,1,10.33
5904,1999,7,2,10.308
5905,1999,7,3,10.248
5906,1999,7,4,10.148
5907,1999,7,5,10.053
5908,1999,7,6,10.031
5909,1999,7,7,9.976
5910,1999,7,8,9.936
5911,1999,7,9,9.888
5912,1999,7,10,9.846
5913,1999,7,11,9.809
5914,1999,7,12,9.786
5915,1999,7,13,9.658
5916,1999,7,14,9.68
5917,1999,7,15,9.622
5918,1999,7,16,9.62
5919,1999,7,17,9.43
5920,1999,7,18,9.427
5921,1999,7,19,9.368
5922,1999,7,20,9.374
5923,1999,7,21,9.343
5924,1999,7,22,9.171
5925,1999,7,23,9.097
5926,1999,7,24,9.035
5927,1999,7,25,8.953
5928,1999,7,26,8.908
5929,1999,7,27,8.788
5930,1999,7,28,8.618
5931,1999,7,29,8.633
5932,1999,7,30,8.56
5933,1999,7,31,8.493
5934,1999,8,1,8.389
5935,1999,8,2,8.325
5936,1999,8,3,8.299
5937,1999,8,4,8.255
5938,1999,8,5,8.05
5939,1999,8,6,8.028
5940,1999,8,7,7.957
5941,1999,8,8,7.878
5942,1999,8,9,7.848
5943,1999,8,10,7.693
5944,1999,8,11,7.582
5945,1999,8,12,7.503
5946,1999,8,13,7.383
5947,1999,8,14,7.341
5948,1999,8,15,7.289
5949,1999,8,16,7.209
5950,1999,8,17,7.166
5951,1999,8,18,7.109
5952,1999,8,19,6.995
5953,1999,8,20,6.861
5954,1999,8,21,6.752
5955,1999,8,22,6.647
5956,1999,8,23,6.538
5957,1999,8,24,6.443
5958,1999,8,25,6.449
5959,1999,8,26,6.454
5960,1999,8,27,6.482
5961,1999,8,28,6.365
5962,1999,8,29,6.298
5963,1999,8,30,6.204
5964,1999,8,31,6.201
5965,1999,9,1,6.192
5966,1999,9,2,6.062
5967,1999,9,3,6.03
5968,1999,9,4,6
5969,1999,9,5,5.893
5970,1999,9,6,5.917
5971,1999,9,7,5.864
5972,1999,9,8,5.844
5973,1999,9,9,5.828
5974,1999,9,10,5.755
5975,1999,9,11,5.737
5976,1999,9,12,5.676
5977,1999,9,13,5.791
5978,1999,9,14,5.905
5979,1999,9,15,5.873
5980,1999,9,16,5.805
5981,1999,9,17,5.781
5982,1999,9,18,5.828
5983,1999,9,19,5.891
5984,1999,9,20,6.038
5985,1999,9,21,6.11
5986,1999,9,22,6.16
5987,1999,9,23,6.375
5988,1999,9,24,6.535
5989,1999,9,25,6.63
5990,1999,9,26,6.72
5991,1999,9,27,6.761
5992,1999,9,28,6.79
5993,1999,9,29,6.826
5994,1999,9,30,6.889
5995,1999,10,1,7.083
5996,1999,10,2,7.129
5997,1999,10,3,7.177
5998,1999,10,4,7.258
5999,1999,10,5,7.487
6000,1999,10,6,7.62
6001,1999,10,7,7.687
6002,1999,10,8,7.797
6003,1999,10,9,7.871
6004,1999,10,10,8.057
6005,1999,10,11,8.198
6006,1999,10,12,8.351
6007,1999,10,13,8.397
6008,1999,10,14,8.52
6009,1999,10,15,8.643
6010,1999,10,16,8.718
6011,1999,10,17,8.805
6012,1999,10,18,8.821
6013,1999,10,19,8.945
6014,1999,10,20,9.074
6015,1999,10,21,9.168
6016,1999,10,22,9.312
6017,1999,10,23,9.347
6018,1999,10,24,9.46
6019,1999,10,25,9.503
6020,1999,10,26,9.522
6021,1999,10,27,9.643
6022,1999,10,28,9.676
6023,1999,10,29,9.722
6024,1999,10,30,9.793
6025,1999,10,31,9.903
6026,1999,11,1,10.102
6027,1999,11,2,10.233
6028,1999,11,3,10.198
6029,1999,11,4,10.193
6030,1999,11,5,10.222
6031,1999,11,6,10.243
6032,1999,11,7,10.253
6033,1999,11,8,10.336
6034,1999,11,9,10.48
6035,1999,11,10,10.439
6036,1999,11,11,10.476
6037,1999,11,12,10.647
6038,1999,11,13,10.94
6039,1999,11,14,10.921
6040,1999,11,15,10.846
6041,1999,11,16,10.899
6042,1999,11,17,10.921
6043,1999,11,18,11.012
6044,1999,11,19,11.006
6045,1999,11,20,11.083
6046,1999,11,21,11.082
6047,1999,11,22,11.117
6048,1999,11,23,11.136
6049,1999,11,24,11.202
6050,1999,11,25,11.168
6051,1999,11,26,11.237
6052,1999,11,27,11.345
6053,1999,11,28,11.352
6054,1999,11,29,11.347
6055,1999,11,30,11.458
6056,1999,12,1,11.705
6057,1999,12,2,11.745
6058,1999,12,3,11.757
6059,1999,12,4,11.785
6060,1999,12,5,11.859
6061,1999,12,6,12.091
6062,1999,12,7,12.154
6063,1999,12,8,12.177
6064,1999,12,9,12.232
6065,1999,12,10,12.282
6066,1999,12,11,12.506
6067,1999,12,12,12.587
6068,1999,12,13,12.426
6069,1999,12,14,12.44
6070,1999,12,15,12.506
6071,1999,12,16,12.632
6072,1999,12,17,12.746
6073,1999,12,18,12.744
6074,1999,12,19,12.81
6075,1999,12,20,12.783
6076,1999,12,21,13.021
6077,1999,12,22,13.059
6078,1999,12,23,13.177
6079,1999,12,24,13.215
6080,1999,12,25,13.434
6081,1999,12,26,13.436
6082,1999,12,27,13.385
6083,1999,12,28,13.302
6084,1999,12,29,13.257
6085,1999,12,30,13.273
6086,1999,12,31,13.351
6087,2000,1,1,13.442
6088,2000,1,2,13.539
6089,2000,1,3,13.63
6090,2000,1,4,13.657
6091,2000,1,5,13.678
6092,2000,1,6,13.806
6093,2000,1,7,13.761
6094,2000,1,8,13.892
6095,2000,1,9,13.797
6096,2000,1,10,13.938
6097,2000,1,11,14.139
6098,2000,1,12,14.041
6099,2000,1,13,13.97
6100,2000,1,14,13.908
6101,2000,1,15,13.981
6102,2000,1,16,14.109
6103,2000,1,17,14.211
6104,2000,1,18,14.315
6105,2000,1,19,14.344
6106,2000,1,20,14.454
6107,2000,1,21,14.475
6108,2000,1,22,14.456
6109,2000,1,23,14.583
6110,2000,1,24,14.625
6111,2000,1,25,14.728
6112,2000,1,26,14.778
6113,2000,1,27,14.882
6114,2000,1,28,14.868
6115,2000,1,29,14.906
6116,2000,1,30,14.98
6117,2000,1,31,14.938
6118,2000,2,1,14.991
6119,2000,2,2,14.959
6120,2000,2,3,14.946
6121,2000,2,4,15.094
6122,2000,2,5,15.122
6123,2000,2,6,15.114
6124,2000,2,7,15.195
6125,2000,2,8,15.168
6126,2000,2,9,15.195
6127,2000,2,10,15.138
6128,2000,2,11,15.112
6129,2000,2,12,15.097
6130,2000,2,13,15.009
6131,2000,2,14,14.991
6132,2000,2,15,15.01
6133,2000,2,16,14.991
6134,2000,2,17,15
6135,2000,2,18,15.06
6136,2000,2,19,15.132
6137,2000,2,20,15.156
6138,2000,2,21,15.194
6139,2000,2,22,15.244
6140,2000,2,23,15.234
6141,2000,2,24,15.343
6142,2000,2,25,15.252
6143,2000,2,26,15.235
6144,2000,2,27,15.346
6145,2000,2,28,15.394
6146,2000,2,29,15.381
6147,2000,3,1,15.446
6148,2000,3,2,15.428
6149,2000,3,3,15.498
6150,2000,3,4,15.425
6151,2000,3,5,15.397
6152,2000,3,6,15.444
6153,2000,3,7,15.339
6154,2000,3,8,15.278
6155,2000,3,9,15.325
6156,2000,3,10,15.308
6157,2000,3,11,15.299
6158,2000,3,12,15.342
6159,2000,3,13,15.365
6160,2000,3,14,15.199
6161,2000,3,15,15.13
6162,2000,3,16,15.133
6163,2000,3,17,15.155
6164,2000,3,18,15.113
6165,2000,3,19,15.087
6166,2000,3,20,15.096
6167,2000,3,21,15.028
6168,2000,3,22,15.025
6169,2000,3,23,15.034
6170,2000,3,24,15.146
6171,2000,3,25,15.046
6172,2000,3,26,15.082
6173,2000,3,27,15.079
6174,2000,3,28,15.146
6175,2000,3,29,15.218
6176,2000,3,30,15.219
6177,2000,3,31,15.14
6178,2000,4,1,15.122
6179,2000,4,2,15.078
6180,2000,4,3,15.046
6181,2000,4,4,14.995
6182,2000,4,5,15.039
6183,2000,4,6,15.018
6184,2000,4,7,14.815
6185,2000,4,8,14.798
6186,2000,4,9,14.871
6187,2000,4,10,14.867
6188,2000,4,11,14.698
6189,2000,4,12,14.549
6190,2000,4,13,14.626
6191,2000,4,14,14.551
6192,2000,4,15,14.477
6193,2000,4,16,14.44
6194,2000,4,17,14.274
6195,2000,4,18,14.246
6196,2000,4,19,14.246
6197,2000,4,20,14.317
6198,2000,4,21,14.36
6199,2000,4,22,14.29
6200,2000,4,23,14.409
6201,2000,4,24,14.388
6202,2000,4,25,14.339
6203,2000,4,26,14.205
6204,2000,4,27,14.263
6205,2000,4,28,14.176
6206,2000,4,29,14.096
6207,2000,4,30,14.146
6208,2000,5,1,13.943
6209,2000,5,2,13.891
6210,2000,5,3,13.809
6211,2000,5,4,13.737
6212,2000,5,5,13.74
6213,2000,5,6,13.616
6214,2000,5,7,13.642
6215,2000,5,8,13.586
6216,2000,5,9,13.462
6217,2000,5,10,13.389
6218,2000,5,11,13.269
6219,2000,5,12,13.301
6220,2000,5,13,13.291
6221,2000,5,14,13.278
6222,2000,5,15,13.119
6223,2000,5,16,13.051
6224,2000,5,17,13.083
6225,2000,5,18,13.048
6226,2000,5,19,12.959
6227,2000,5,20,12.886
6228,2000,5,21,12.859
6229,2000,5,22,12.785
6230,2000,5,23,12.724
6231,2000,5,24,12.814
6232,2000,5,25,12.83
6233,2000,5,26,12.805
6234,2000,5,27,12.665
6235,2000,5,28,12.618
6236,2000,5,29,12.553
6237,2000,5,30,12.495
6238,2000,5,31,12.485
6239,2000,6,1,12.316
6240,2000,6,2,12.271
6241,2000,6,3,12.205
6242,2000,6,4,12.151
6243,2000,6,5,12.108
6244,2000,6,6,12.058
6245,2000,6,7,12.05
6246,2000,6,8,11.984
6247,2000,6,9,11.996
6248,2000,6,10,11.885
6249,2000,6,11,11.923
6250,2000,6,12,11.84
6251,2000,6,13,11.815
6252,2000,6,14,11.755
6253,2000,6,15,11.71
6254,2000,6,16,11.706
6255,2000,6,17,11.66
6256,2000,6,18,11.598
6257,2000,6,19,11.573
6258,2000,6,20,11.483
6259,2000,6,21,11.399
6260,2000,6,22,11.4
6261,2000,6,23,11.344
6262,2000,6,24,11.29
6263,2000,6,25,11.247
6264,2000,6,26,11.18
6265,2000,6,27,11.137
6266,2000,6,28,11.028
6267,2000,6,29,10.946
6268,2000,6,30,10.899
6269,2000,7,1,10.703
6270,2000,7,2,10.678
6271,2000,7,3,10.6
6272,2000,7,4,10.519
6273,2000,7,5,10.449
6274,2000,7,6,10.375
6275,2000,7,7,10.352
6276,2000,7,8,10.271
6277,2000,7,9,10.252
6278,2000,7,10,10.087
6279,2000,7,11,10.029
6280,2000,7,12,9.933
6281,2000,7,13,9.77
6282,2000,7,14,9.696
6283,2000,7,15,9.565
6284,2000,7,16,9.454
6285,2000,7,17,9.476
6286,2000,7,18,9.335
6287,2000,7,19,9.264
6288,2000,7,20,9.156
6289,2000,7,21,9.017
6290,2000,7,22,8.957
6291,2000,7,23,8.871
6292,2000,7,24,8.796
6293,2000,7,25,8.824
6294,2000,7,26,8.777
6295,2000,7,27,8.637
6296,2000,7,28,8.465
6297,2000,7,29,8.277
6298,2000,7,30,8.176
6299,2000,7,31,8.142
6300,2000,8,1,8.004
6301,2000,8,2,7.935
6302,2000,8,3,7.891
6303,2000,8,4,7.759
6304,2000,8,5,7.756
6305,2000,8,6,7.686
6306,2000,8,7,7.721
6307,2000,8,8,7.68
6308,2000,8,9,7.671
6309,2000,8,10,7.539
6310,2000,8,11,7.499
6311,2000,8,12,7.45
6312,2000,8,13,7.437
6313,2000,8,14,7.3
6314,2000,8,15,7.195
6315,2000,8,16,7.152
6316,2000,8,17,7.085
6317,2000,8,18,7.088
6318,2000,8,19,6.96
6319,2000,8,20,6.864
6320,2000,8,21,6.872
6321,2000,8,22,6.777
6322,2000,8,23,6.675
6323,2000,8,24,6.722
6324,2000,8,25,6.625
6325,2000,8,26,6.616
6326,2000,8,27,6.554
6327,2000,8,28,6.495
6328,2000,8,29,6.544
6329,2000,8,30,6.352
6330,2000,8,31,6.314
6331,2000,9,1,6.229
6332,2000,9,2,6.16
6333,2000,9,3,6.182
6334,2000,9,4,6.199
6335,2000,9,5,6.272
6336,2000,9,6,6.178
6337,2000,9,7,6.106
6338,2000,9,8,6.011
6339,2000,9,9,6.004
6340,2000,9,10,5.963
6341,2000,9,11,5.943
6342,2000,9,12,5.971
6343,2000,9,13,6.025
6344,2000,9,14,6.005
6345,2000,9,15,6.065
6346,2000,9,16,6.049
6347,2000,9,17,6.178
6348,2000,9,18,6.229
6349,2000,9,19,6.195
6350,2000,9,20,6.254
6351,2000,9,21,6.347
6352,2000,9,22,6.462
6353,2000,9,23,6.483
6354,2000,9,24,6.518
6355,2000,9,25,6.487
6356,2000,9,26,6.467
6357,2000,9,27,6.513
6358,2000,9,28,6.569
6359,2000,9,29,6.626
6360,2000,9,30,6.692
6361,2000,10,1,6.802
6362,2000,10,2,6.99
6363,2000,10,3,7.055
6364,2000,10,4,7.158
6365,2000,10,5,7.296
6366,2000,10,6,7.452
6367,2000,10,7,7.589
6368,2000,10,8,7.764
6369,2000,10,9,7.865
6370,2000,10,10,7.965
6371,2000,10,11,8.097
6372,2000,10,12,8.303
6373,2000,10,13,8.273
6374,2000,10,14,8.38
6375,2000,10,15,8.458
6376,2000,10,16,8.499
6377,2000,10,17,8.569
6378,2000,10,18,8.768
6379,2000,10,19,8.735
6380,2000,10,20,8.763
6381,2000,10,21,8.811
6382,2000,10,22,8.942
6383,2000,10,23,8.967
6384,2000,10,24,9.042
6385,2000,10,25,9.131
6386,2000,10,26,9.216
6387,2000,10,27,9.302
6388,2000,10,28,9.366
6389,2000,10,29,9.332
6390,2000,10,30,9.37
6391,2000,10,31,9.502
6392,2000,11,1,9.607
6393,2000,11,2,9.637
6394,2000,11,3,9.777
6395,2000,11,4,9.829
6396,2000,11,5,9.821
6397,2000,11,6,9.742
6398,2000,11,7,9.751
6399,2000,11,8,9.819
6400,2000,11,9,10.006
6401,2000,11,10,9.939
6402,2000,11,11,9.956
6403,2000,11,12,9.992
6404,2000,11,13,10.056
6405,2000,11,14,10.124
6406,2000,11,15,10.189
6407,2000,11,16,10.247
6408,2000,11,17,10.25
6409,2000,11,18,10.325
6410,2000,11,19,10.371
6411,2000,11,20,10.482
6412,2000,11,21,10.571
6413,2000,11,22,10.669
6414,2000,11,23,10.815
6415,2000,11,24,10.894
6416,2000,11,25,10.942
6417,2000,11,26,11.008
6418,2000,11,27,11.092
6419,2000,11,28,11.154
6420,2000,11,29,11.181
6421,2000,11,30,11.387
6422,2000,12,1,11.663
6423,2000,12,2,11.684
6424,2000,12,3,11.787
6425,2000,12,4,11.809
6426,2000,12,5,11.86
6427,2000,12,6,12.101
6428,2000,12,7,12.177
6429,2000,12,8,12.329
6430,2000,12,9,12.389
6431,2000,12,10,12.431
6432,2000,12,11,12.513
6433,2000,12,12,12.536
6434,2000,12,13,12.599
6435,2000,12,14,12.585
6436,2000,12,15,12.633
6437,2000,12,16,12.689
6438,2000,12,17,12.808
6439,2000,12,18,12.898
6440,2000,12,19,12.883
6441,2000,12,20,12.92
6442,2000,12,21,12.906
6443,2000,12,22,12.863
6444,2000,12,23,12.987
6445,2000,12,24,13.06
6446,2000,12,25,13.053
6447,2000,12,26,13.067
6448,2000,12,27,13.16
6449,2000,12,28,13.244
6450,2000,12,29,13.32
6451,2000,12,30,13.34
6452,2000,12,31,13.461
6453,2001,1,1,13.479
6454,2001,1,2,13.385
6455,2001,1,3,13.418
6456,2001,1,4,13.51
6457,2001,1,5,13.566
6458,2001,1,6,13.722
6459,2001,1,7,13.846
6460,2001,1,8,13.882
6461,2001,1,9,14.028
6462,2001,1,10,14.063
6463,2001,1,11,14.088
6464,2001,1,12,14.133
6465,2001,1,13,14.055
6466,2001,1,14,14.095
6467,2001,1,15,14.088
6468,2001,1,16,14.191
6469,2001,1,17,14.249
6470,2001,1,18,14.318
6471,2001,1,19,14.424
6472,2001,1,20,14.449
6473,2001,1,21,14.539
6474,2001,1,22,14.575
6475,2001,1,23,14.609
6476,2001,1,24,14.715
6477,2001,1,25,14.585
6478,2001,1,26,14.65
6479,2001,1,27,14.625
6480,2001,1,28,14.673
6481,2001,1,29,14.718
6482,2001,1,30,14.764
6483,2001,1,31,14.839
6484,2001,2,1,14.908
6485,2001,2,2,14.894
6486,2001,2,3,14.816
6487,2001,2,4,14.874
6488,2001,2,5,14.867
6489,2001,2,6,14.975
6490,2001,2,7,14.926
6491,2001,2,8,14.999
6492,2001,2,9,14.985
6493,2001,2,10,15.09
6494,2001,2,11,15.215
6495,2001,2,12,15.197
6496,2001,2,13,15.121
6497,2001,2,14,15.173
6498,2001,2,15,15.293
6499,2001,2,16,15.34
6500,2001,2,17,15.381
6501,2001,2,18,15.315
6502,2001,2,19,15.403
6503,2001,2,20,15.337
6504,2001,2,21,15.342
6505,2001,2,22,15.352
6506,2001,2,23,15.355
6507,2001,2,24,15.476
6508,2001,2,25,15.497
6509,2001,2,26,15.532
6510,2001,2,27,15.62
6511,2001,2,28,15.629
6512,2001,3,1,15.637
6513,2001,3,2,15.64
6514,2001,3,3,15.705
6515,2001,3,4,15.742
6516,2001,3,5,15.637
6517,2001,3,6,15.57
6518,2001,3,7,15.538
6519,2001,3,8,15.554
6520,2001,3,9,15.593
6521,2001,3,10,15.604
6522,2001,3,11,15.581
6523,2001,3,12,15.573
6524,2001,3,13,15.557
6525,2001,3,14,15.689
6526,2001,3,15,15.667
6527,2001,3,16,15.702
6528,2001,3,17,15.645
6529,2001,3,18,15.652
6530,2001,3,19,15.604
6531,2001,3,20,15.472
6532,2001,3,21,15.39
6533,2001,3,22,15.383
6534,2001,3,23,15.441
6535,2001,3,24,15.443
6536,2001,3,25,15.467
6537,2001,3,26,15.415
6538,2001,3,27,15.318
6539,2001,3,28,15.271
6540,2001,3,29,15.182
6541,2001,3,30,15.185
6542,2001,3,31,15.149
6543,2001,4,1,15.105
6544,2001,4,2,15.167
6545,2001,4,3,15.161
6546,2001,4,4,15.089
6547,2001,4,5,15.113
6548,2001,4,6,15.101
6549,2001,4,7,15.084
6550,2001,4,8,15.056
6551,2001,4,9,15.093
6552,2001,4,10,15.1
6553,2001,4,11,15.236
6554,2001,4,12,15.109
6555,2001,4,13,15.096
6556,2001,4,14,14.976
6557,2001,4,15,14.87
6558,2001,4,16,14.809
6559,2001,4,17,14.78
6560,2001,4,18,14.806
6561,2001,4,19,14.769
6562,2001,4,20,14.745
6563,2001,4,21,14.711
6564,2001,4,22,14.711
6565,2001,4,23,14.71
6566,2001,4,24,14.599
6567,2001,4,25,14.574
6568,2001,4,26,14.515
6569,2001,4,27,14.496
6570,2001,4,28,14.458
6571,2001,4,29,14.364
6572,2001,4,30,14.302
6573,2001,5,1,14.287
6574,2001,5,2,14.299
6575,2001,5,3,14.235
6576,2001,5,4,14.178
6577,2001,5,5,14.109
6578,2001,5,6,14.043
6579,2001,5,7,14.007
6580,2001,5,8,14.032
6581,2001,5,9,13.967
6582,2001,5,10,13.959
6583,2001,5,11,13.892
6584,2001,5,12,13.828
6585,2001,5,13,13.744
6586,2001,5,14,13.706
6587,2001,5,15,13.652
6588,2001,5,16,13.536
6589,2001,5,17,13.509
6590,2001,5,18,13.425
6591,2001,5,19,13.358
6592,2001,5,20,13.219
6593,2001,5,21,13.098
6594,2001,5,22,13.04
6595,2001,5,23,13.019
6596,2001,5,24,12.98
6597,2001,5,25,12.946
6598,2001,5,26,12.991
6599,2001,5,27,12.906
6600,2001,5,28,12.839
6601,2001,5,29,12.723
6602,2001,5,30,12.641
6603,2001,5,31,12.63
6604,2001,6,1,12.456
6605,2001,6,2,12.409
6606,2001,6,3,12.384
6607,2001,6,4,12.35
6608,2001,6,5,12.291
6609,2001,6,6,12.255
6610,2001,6,7,12.186
6611,2001,6,8,12.121
6612,2001,6,9,12.073
6613,2001,6,10,11.981
6614,2001,6,11,11.95
6615,2001,6,12,11.848
6616,2001,6,13,11.719
6617,2001,6,14,11.555
6618,2001,6,15,11.468
6619,2001,6,16,11.359
6620,2001,6,17,11.381
6621,2001,6,18,11.295
6622,2001,6,19,11.224
6623,2001,6,20,11.168
6624,2001,6,21,11.002
6625,2001,6,22,10.883
6626,2001,6,23,10.795
6627,2001,6,24,10.75
6628,2001,6,25,10.657
6629,2001,6,26,10.61
6630,2001,6,27,10.455
6631,2001,6,28,10.401
6632,2001,6,29,10.355
6633,2001,6,30,10.297
6634,2001,7,1,10.064
6635,2001,7,2,10.032
6636,2001,7,3,9.96
6637,2001,7,4,9.927
6638,2001,7,5,9.775
6639,2001,7,6,9.672
6640,2001,7,7,9.642
6641,2001,7,8,9.578
6642,2001,7,9,9.537
6643,2001,7,10,9.481
6644,2001,7,11,9.446
6645,2001,7,12,9.344
6646,2001,7,13,9.254
6647,2001,7,14,9.189
6648,2001,7,15,9.136
6649,2001,7,16,9.027
6650,2001,7,17,9.022
6651,2001,7,18,8.947
6652,2001,7,19,8.908
6653,2001,7,20,8.776
6654,2001,7,21,8.695
6655,2001,7,22,8.682
6656,2001,7,23,8.648
6657,2001,7,24,8.544
6658,2001,7,25,8.427
6659,2001,7,26,8.415
6660,2001,7,27,8.327
6661,2001,7,28,8.306
6662,2001,7,29,8.2
6663,2001,7,30,8.133
6664,2001,7,31,8.087
6665,2001,8,1,8.079
6666,2001,8,2,8.022
6667,2001,8,3,7.934
6668,2001,8,4,7.941
6669,2001,8,5,7.98
6670,2001,8,6,7.891
6671,2001,8,7,7.836
6672,2001,8,8,7.819
6673,2001,8,9,7.747
6674,2001,8,10,7.694
6675,2001,8,11,7.716
6676,2001,8,12,7.692
6677,2001,8,13,7.566
6678,2001,8,14,7.535
6679,2001,8,15,7.463
6680,2001,8,16,7.451
6681,2001,8,17,7.404
6682,2001,8,18,7.453
6683,2001,8,19,7.344
6684,2001,8,20,7.272
6685,2001,8,21,7.223
6686,2001,8,22,7.186
6687,2001,8,23,7.101
6688,2001,8,24,7.035
6689,2001,8,25,7.07
6690,2001,8,26,6.994
6691,2001,8,27,6.981
6692,2001,8,28,7.023
6693,2001,8,29,6.957
6694,2001,8,30,6.987
6695,2001,8,31,6.889
6696,2001,9,1,6.789
6697,2001,9,2,6.807
6698,2001,9,3,6.787
6699,2001,9,4,6.779
6700,2001,9,5,6.782
6701,2001,9,6,6.746
6702,2001,9,7,6.73
6703,2001,9,8,6.718
6704,2001,9,9,6.724
6705,2001,9,10,6.691
6706,2001,9,11,6.667
6707,2001,9,12,6.632
6708,2001,9,13,6.641
6709,2001,9,14,6.684
6710,2001,9,15,6.657
6711,2001,9,16,6.608
6712,2001,9,17,6.62
6713,2001,9,18,6.589
6714,2001,9,19,6.567
6715,2001,9,20,6.629
6716,2001,9,21,6.64
6717,2001,9,22,6.705
6718,2001,9,23,6.683
6719,2001,9,24,6.746
6720,2001,9,25,6.684
6721,2001,9,26,6.773
6722,2001,9,27,6.806
6723,2001,9,28,6.964
6724,2001,9,29,7.033
6725,2001,9,30,7.084
6726,2001,10,1,7.261
6727,2001,10,2,7.371
6728,2001,10,3,7.477
6729,2001,10,4,7.551
6730,2001,10,5,7.576
6731,2001,10,6,7.67
6732,2001,10,7,7.786
6733,2001,10,8,7.856
6734,2001,10,9,7.942
6735,2001,10,10,7.959
6736,2001,10,11,7.981
6737,2001,10,12,8.005
6738,2001,10,13,8.097
6739,2001,10,14,8.149
6740,2001,10,15,8.214
6741,2001,10,16,8.243
6742,2001,10,17,8.331
6743,2001,10,18,8.449
6744,2001,10,19,8.541
6745,2001,10,20,8.555
6746,2001,10,21,8.566
6747,2001,10,22,8.529
6748,2001,10,23,8.569
6749,2001,10,24,8.642
6750,2001,10,25,8.852
6751,2001,10,26,8.912
6752,2001,10,27,9.007
6753,2001,10,28,9.154
6754,2001,10,29,9.274
6755,2001,10,30,9.324
6756,2001,10,31,9.404
6757,2001,11,1,9.733
6758,2001,11,2,9.762
6759,2001,11,3,9.804
6760,2001,11,4,9.893
6761,2001,11,5,10.076
6762,2001,11,6,10.03
6763,2001,11,7,10.131
6764,2001,11,8,10.178
6765,2001,11,9,10.196
6766,2001,11,10,10.336
6767,2001,11,11,10.41
6768,2001,11,12,10.549
6769,2001,11,13,10.616
6770,2001,11,14,10.732
6771,2001,11,15,10.861
6772,2001,11,16,10.9
6773,2001,11,17,10.959
6774,2001,11,18,11.043
6775,2001,11,19,11.068
6776,2001,11,20,11.109
6777,2001,11,21,11.091
6778,2001,11,22,11.09
6779,2001,11,23,11.096
6780,2001,11,24,11.08
6781,2001,11,25,11.133
6782,2001,11,26,11.179
6783,2001,11,27,11.169
6784,2001,11,28,11.121
6785,2001,11,29,11.151
6786,2001,11,30,11.239
6787,2001,12,1,11.414
6788,2001,12,2,11.468
6789,2001,12,3,11.558
6790,2001,12,4,11.564
6791,2001,12,5,11.607
6792,2001,12,6,11.705
6793,2001,12,7,11.71
6794,2001,12,8,11.747
6795,2001,12,9,11.887
6796,2001,12,10,11.925
6797,2001,12,11,12.115
6798,2001,12,12,12.203
6799,2001,12,13,12.25
6800,2001,12,14,12.309
6801,2001,12,15,12.374
6802,2001,12,16,12.467
6803,2001,12,17,12.59
6804,2001,12,18,12.639
6805,2001,12,19,12.785
6806,2001,12,20,12.851
6807,2001,12,21,12.92
6808,2001,12,22,13.01
6809,2001,12,23,13.098
6810,2001,12,24,13.189
6811,2001,12,25,13.339
6812,2001,12,26,13.325
6813,2001,12,27,13.374
6814,2001,12,28,13.409
6815,2001,12,29,13.416
6816,2001,12,30,13.444
6817,2001,12,31,13.521
6818,2002,1,1,13.59
6819,2002,1,2,13.628
6820,2002,1,3,13.598
6821,2002,1,4,13.623
6822,2002,1,5,13.683
6823,2002,1,6,13.645
6824,2002,1,7,13.875
6825,2002,1,8,13.846
6826,2002,1,9,13.91
6827,2002,1,10,13.925
6828,2002,1,11,13.885
6829,2002,1,12,13.98
6830,2002,1,13,14.163
6831,2002,1,14,14.236
6832,2002,1,15,14.222
6833,2002,1,16,14.313
6834,2002,1,17,14.366
6835,2002,1,18,14.372
6836,2002,1,19,14.429
6837,2002,1,20,14.561
6838,2002,1,21,14.657
6839,2002,1,22,14.674
6840,2002,1,23,14.624
6841,2002,1,24,14.64
6842,2002,1,25,14.668
6843,2002,1,26,14.744
6844,2002,1,27,14.803
6845,2002,1,28,14.923
6846,2002,1,29,14.878
6847,2002,1,30,14.951
